#  
1281;"2MASS J10414971+6244554            ";PM*;10 41 49.7232134664 +62 44 55.495658004;"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"~                      ";"   1";"   0"
1282;"2MASS J12504735+0326529            ";PM*;12 50 47.3585881992 +03 26 52.902422304;"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"~                      ";"   1";"   0"
1283;"2MASS J13050725+0414081            ";PM*;13 05 07.2687089760 +04 14 08.033698536;"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"~                      ";"   1";"   0"
1284;"2MASS J16371688+4517017            ";PM*;16 37 16.8631553952 +45 17 01.713851304;"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"~                      ";"   1";"   0"
1285;"2MASS J17020634+3147499            ";PM*;17 02 06.3422789592 +31 47 49.965277380;"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"~                      ";"   1";"   0"
1286;"2MASS J17191853+2915386            ";PM*;17 19 18.5369000616 +29 15 38.600627796;"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"~                      ";"   1";"   0"
1287;"SDSS J205859.24-055703.8           ";PM*;20 58 59.2439141664 -05 57 03.783530664;"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"~                      ";"   1";"   0"
1288;"SDSS J214819.02+003943.2           ";PM*;21 48 19.0252229400 +00 39 43.232989500;"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"~                      ";"   1";"   0"
1289;"2MASS J22142889+1353417            ";PM*;22 14 28.8713319456 +13 53 41.904979980;"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"~                      ";"   1";"   0"
1290;"2MASS J22544969+1259221            ";PM*;22 54 49.6836386952 +12 59 22.587069768;"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"~                      ";"   1";"   0"
1291;"PM J07199+8404                     ";PM*;07 19 58.0485525288 +84 04 38.141866884;"     ~   ";"13.10    ";"11.869   ";"11.508   ";"     ~   ";"M2.5Ve                 ";"  10";"   0"
1292;"ULAS J133553.45+113005.2           ";BD*;"13 35 53.45352 +11 30 05.1444          ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"T8+/Y?                 ";"  35";"   0"
1293;"SCR J0128-1458                     ";"*  ";01 28 39.5115334224 -14 58 04.733451804;"     ~   ";"15.346   ";"13.645   ";"13.390   ";"11.844   ";"~                      ";"   9";"   0"
1294;"RX J2244.1-5413                    ";"** ";22 44 08.7681839760 -54 13 18.503574168;"     ~   ";"14.755   ";"13.463   ";"13.308   ";"10.702   ";"M4                     ";"  21";"   0"
1295;"UCAC3 152-281176                   ";PM*;18 45 00.7854450144 -14 09 03.960918396;"     ~   ";"     ~   ";"     ~   ";"13.72    ";"     ~   ";"M5                     ";"   3";"   0"
1296;"UCAC3 152-281185                   ";PM*;18 45 00.9846816984 -14 09 05.670533664;"     ~   ";"     ~   ";"     ~   ";"13.21    ";"     ~   ";"M5                     ";"  10";"   0"
1297;"CD-28 1745B                        ";PM*;04 47 23.1409094040 -27 50 35.624100912;"     ~   ";"     ~   ";"11.70    ";"     ~   ";"     ~   ";"M2Ve                   ";"  12";"   0"
1298;"1RXS J205308.8-013310              ";PM*;20 53 09.1372297598 -01 33 04.362121381;"     ~   ";"     ~   ";"     ~   ";"15.41    ";"12.39    ";"M5.6V                  ";"  11";"   0"
1299;"PM J02133+3648                     ";"** ";02 13 20.5910207915 +36 48 50.536769895;"     ~   ";"     ~   ";"14.128   ";"13.811   ";"     ~   ";"M4.5V                  ";"  21";"   0"
1300;"UCAC3 112-6119                     ";SB*;02 48 52.6040408904 -34 04 24.725972496;"     ~   ";"15.182   ";"13.630   ";"13.35    ";"     ~   ";"M3.5Ve                 ";"  20";"   0"
1301;"RX J0251.8+2227                    ";PM*;02 51 54.0994055256 +22 27 29.944488960;"     ~   ";"14.84    ";"13.28    ";"12.95    ";"     ~   ";"dM4.0                  ";"  26";"   0"
1302;"UCAC4 172-003418                   ";"** ";"03 41 55.81296 -55 42 28.7604          ";"     ~   ";"     ~   ";"     ~   ";"14.847   ";"     ~   ";"M4.5                   ";"   4";"   1"
1303;"RX J0413.4-0139                    ";"** ";"04 13 26.632800 -01 39 21.17124        ";"     ~   ";"15.56    ";"13.96    ";"13.62    ";"     ~   ";"M5.3V                  ";"  22";"   0"
1304;"SCR J0459-0333                     ";LM*;04 59 58.5699604896 -03 33 12.202006716;"     ~   ";"15.41    ";"13.89    ";"13.49    ";"     ~   ";"M4                     ";"  19";"   0"
1305;"UCAC4 345-006842                   ";LM*;05 08 27.2958745944 -21 01 44.375576844;"     ~   ";"15.940   ";"14.665   ";"14.582   ";"     ~   ";"M5                     ";"  28";"   0"
1306;"CD-35 2213                         ";LM*;05 17 22.9075362984 -35 21 54.659549736;"     ~   ";"13.26    ";"11.69    ";"10.48    ";"8.91     ";"M4Ve                   ";"  39";"   0"
1307;"2MASS J09180165-5452332            ";LM*;09 18 01.6352167104 -54 52 33.303941256;"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"M4                     ";"   6";"   0"
1308;"2MASS J19243494-3442392            ";Y*?;19 24 34.9534729320 -34 42 39.365599464;"     ~   ";"15.878   ";"14.300   ";"     ~   ";"     ~   ";"M4.0Ve                 ";"  14";"   0"
1309;"PM J19515-3510                     ";"** ";"19 51 35.87880 -35 10 37.5780          ";"     ~   ";"     ~   ";"13.070   ";"12.558   ";"     ~   ";"M4                     ";"  13";"   0"
1310;"2MASS J20042845-3356105            ";PM*;"20 04 28.46 -33 56 10.5                ";"     ~   ";"16.365   ";"14.653   ";"     ~   ";"     ~   ";"M4.0Ve                 ";"   5";"   0"
1311;"CD-36 14261                        ";LM*;20 36 08.3089466592 -36 07 11.509782996;"     ~   ";"13.464   ";"11.557   ";"11.39    ";"9.288    ";"M3Ve                   ";"  21";"   1"
1312;"SCR J2009-0113                     ";PM*;20 09 18.2477138814 -01 13 38.312815011;"     ~   ";"16.265   ";"14.450   ";"14.128   ";"11.16    ";"M5.0V                  ";"  26";"   0"
1313;"SCR J2010-2801                     ";SB*;"20 10 00.037 -28 01 41.04              ";"     ~   ";"14.49    ";"12.99    ";"12.52    ";"10.09    ";"M3.0Ve                 ";"  35";"   0"
1314;"HD 120036A                         ";PM*;13 47 42.1618193184 -32 25 48.134062884;"     ~   ";"10.10    ";"8.845    ";"8.22     ";"     ~   ";"K6V                    ";"  21";"   0"
1315;"PM J00066-0705                     ";"** ";00 06 39.2451968112 -07 05 35.950275132;"     ~   ";"16.46    ";"14.71    ";"14.45    ";"     ~   ";"M4.5V                  ";"  12";"   0"
1316;"PM J00081+4757                     ";SB*;00 08 06.4244912400 +47 57 02.372989104;"     ~   ";"14.390   ";"12.779   ";"12.391   ";"     ~   ";"M3.5+M3.5              ";"  20";"   0"
1317;"UCAC4 349-003466                   ";PM*;03 18 06.0197794632 -20 22 29.789502744;"     ~   ";"     ~   ";"     ~   ";"14.82    ";"     ~   ";"~                      ";"   0";"   0"
1318;"2MASS J04403324-0731177            ";PM*;04 40 33.2261914101 -07 31 18.024751248;"     ~   ";"     ~   ";"     ~   ";"14.27    ";"     ~   ";"M4.5                   ";"   3";"   0"
1319;"PM J04458-1426                     ";PM*;04 45 52.7278402200 -14 26 25.782164808;"     ~   ";"     ~   ";"13.322   ";"13.012   ";"     ~   ";"M4.0V                  ";"   6";"   0"
1320;"PM J05062-0807                     ";PM*;05 06 13.8053742888 -08 07 07.439981232;"     ~   ";"     ~   ";"13.611   ";"13.321   ";"     ~   ";"M4.0                   ";"   4";"   0"
1321;"PM J07497-0320                     ";PM*;07 49 42.1442643288 -03 20 33.972382716;"     ~   ";"     ~   ";"13.147   ";"12.798   ";"     ~   ";"M3.5V                  ";"  12";"   0"
1322;"PM J08292-1424                     ";PM*;"08 29 13.07088 -14 24 46.2312          ";"     ~   ";"15.59    ";"14.02    ";"13.69    ";"     ~   ";"M4.0                   ";"   3";"   0"
1323;"PM J08545-0551                     ";PM*;08 54 31.9807077432 -05 51 25.736991300;"     ~   ";"14.926   ";"13.348   ";"13.121   ";"     ~   ";"M3.5                   ";"   6";"   0"
1324;"PM J10068-1246                     ";PM*;"10 06 52.100976 -12 46 54.35400        ";"     ~   ";"16.326   ";"14.533   ";"14.095   ";"     ~   ";"M4.5V                  ";"   8";"   0"
1325;"UCAC3 210-113299                   ";PM*;11 11 48.2385978792 +14 56 26.325911436;"     ~   ";"16.61    ";"14.79    ";"14.56    ";"     ~   ";"M4.0                   ";"   2";"   0"
1326;"PM J11474+6644                     ";PM*;11 47 28.5708792648 +66 44 02.655237372;"     ~   ";"     ~   ";"14.589   ";"14.064   ";"     ~   ";"M5.0V                  ";"  15";"   0"
1327;"PM J19163-2322                     ";PM*;19 16 23.2710019436 -23 22 33.315363149;"     ~   ";"     ~   ";"15.47    ";"13.82    ";"     ~   ";"M4.0                   ";"   5";"   0"
1328;"PM J19427-1723                     ";PM*;19 42 43.2176787011 -17 23 24.339204010;"     ~   ";"     ~   ";"13.59    ";"14.271   ";"     ~   ";"M4.0                   ";"   7";"   0"
1329;"2MASS J23301129-0237227            ";PM*;23 30 11.3038530600 -02 37 22.771282584;"     ~   ";"     ~   ";"     ~   ";"14.71    ";"     ~   ";"M6.0                   ";"   5";"   0"
1330;"PM J23317-0625                     ";PM*;23 31 47.6385286152 -06 25 50.390855112;"     ~   ";"     ~   ";"14.514   ";"14.194   ";"     ~   ";"M4.5V                  ";"  11";"   0"
1331;"PM J23552-0235                     ";"** ";"23 55 16.39752 -02 35 42.0612          ";"     ~   ";"15.30    ";"13.60    ";"13.29    ";"     ~   ";"M4.0                   ";"   6";"   0"
1332;"PM J02316+4456                     ";PM*;02 31 39.2790080712 +44 56 38.640965820;"     ~   ";"     ~   ";"     ~   ";"14.24    ";"     ~   ";"M4.4V                  ";"   9";"   0"
1333;"PM J04061-0534                     ";PM*;04 06 06.8751409824 -05 34 44.616299160;"     ~   ";"     ~   ";"13.313   ";"13.009   ";"     ~   ";"M3.5V                  ";"  12";"   0"
1334;"SCR J0246-7024                     ";PM*;02 46 02.2645393800 -70 24 06.259444884;"     ~   ";"16.591   ";"14.874   ";"14.627   ";"11.61    ";"~                      ";"  10";"   0"
1335;"SCR J0838-5855                     ";PM*;08 38 02.1619253321 -58 55 58.465465641;"     ~   ";"18.44    ";"17.15    ";"15.08    ";"12.78    ";"M6e                    ";"  13";"   0"
1336;"LP 726-1                           ";WD*;08 42 48.4648342296 -13 47 13.209649368;"     ~   ";"     ~   ";"15.72    ";"15.36    ";"15.02    ";"DZ10                   ";"  16";"   0"
1337;"2MASS J14162408+1348263            ";BD*;14 16 24.0739698960 +13 48 26.193281184;"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"L5                     ";"  67";"   0"
1338;"Wolf 940 B                         ";BD*;"21 46 38.829 -00 10 38.59              ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"T8+/Y?                 ";"  54";"   0"
1339;"SDSS J232123.76+135458.8           ";BD*;"23 21 23.79912 +13 54 54.9180          ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"T7.5                   ";"  12";"   0"
1340;"UGPS J072227.51-054031.2           ";BD*;"07 22 27.51096 -05 40 31.2096          ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"T9                     ";"  70";"   0"
1341;"2MASS J08173001-6155158            ";BD*;08 17 29.9988806950 -61 55 15.658625335;"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"T6                     ";"  25";"   0"
1342;"ULAS J130041.74+122114.7           ";BD*;"13 00 42.08415 +12 21 15.0536          ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"23.28    ";"T8.5p                  ";" 115";"   0"
1343;"[RVD2009] 16A                      ";cor;"08 05 18.8 -39 08 53                   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"~                      ";"   1";"   0"
1344;"[RVD2009] 16B                      ";cor;"08 05 27.2 -39 08 20                   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"~                      ";"   1";"   0"
1345;"[RVD2009] 34                       ";cor;"08 26 27.7 -50 39 30                   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"~                      ";"   1";"   0"
1346;"[RVD2009] 44A                      ";cor;"09 26 09.3 -45 11 10                   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"~                      ";"   1";"   0"
1347;"[RVD2009] 44B                      ";cor;"09 26 20.4 -45 10 56                   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"~                      ";"   1";"   0"
1348;"[RVD2009] 53                       ";cor;"09 28 46.5 -51 36 20                   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"~                      ";"   1";"   0"
1349;"[RVD2009] 58                       ";cor;"10 49 02.4 -62 22 18                   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"~                      ";"   1";"   0"
1350;"[RVD2009] 59                       ";cor;"11 07 10.1 -62 05 36                   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"~                      ";"   1";"   0"
1351;"[RVD2009] 74                       ";cor;"12 22 10.2 -66 27 39                   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"~                      ";"   1";"   0"
1352;"[RVD2009] 75                       ";cor;"12 24 14.2 -66 10 58                   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"~                      ";"   1";"   0"
1353;"[RVD2009] 111                      ";cor;"15 42 19.8 -52 48 26                   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"~                      ";"   1";"   0"
1354;"[RVD2009] 113                      ";cor;"16 12 51.6 -52 16 23                   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"~                      ";"   1";"   0"
1355;"[RVD2009] 117A                     ";cor;"16 06 25.2 -45 54 17                   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"~                      ";"   1";"   0"
1356;"[RVD2009] 117B                     ";cor;"16 06 11.8 -45 56 29                   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"~                      ";"   1";"   0"
1357;"[RVD2009] 121                      ";cor;"16 58 47.0 -50 36 34                   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"~                      ";"   1";"   0"
1358;"[RVD2009] 126                      ";cor;"16 04 29.2 -39 37 47                   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"~                      ";"   1";"   0"
1359;"[RVD2009] 133                      ";cor;"16 46 42.6 -44 31 10                   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"~                      ";"   1";"   0"
1360;"[RVD2009] 138                      ";cor;"17 19 32.9 -43 26 55                   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"~                      ";"   1";"   0"
1361;"[RVD2009] 139                      ";cor;"17 20 51.7 -43 19 44                   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"~                      ";"   1";"   0"
1362;"[RVD2009] 140A                     ";cor;"17 22 56.2 -43 22 26                   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"~                      ";"   1";"   0"
1363;"[RVD2009] 140B                     ";cor;"17 22 52.9 -43 21 40                   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"~                      ";"   1";"   0"
1364;"[RVD2009] 140C                     ";cor;"17 23 29.6 -43 25 10                   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"~                      ";"   1";"   0"
1365;"[RVD2009] 144A                     ";cor;"16 37 29.3 -35 13 43                   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"~                      ";"   1";"   0"
1366;"[RVD2009] 144B                     ";cor;"16 37 35.5 -35 14 43                   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"~                      ";"   1";"   0"
1367;"[RVD2009] 145                      ";cor;"17 47 51.9 -43 42 15                   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"~                      ";"   1";"   0"
1368;"[RVD2009] 148                      ";cor;"17 04 26.4 -36 18 34                   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"~                      ";"   1";"   0"
1369;"[RVD2009] 149A                     ";cor;"17 04 31.2 -36 07 52                   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"~                      ";"   1";"   0"
1370;"[RVD2009] 149B                     ";cor;"17 04 53.1 -36 03 15                   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"~                      ";"   1";"   0"
1371;"V* AT Mic A                        ";PM*;20 41 51.1280932024 -32 26 06.657282275;"     ~   ";"12.67    ";"10.36    ";"10.67    ";"7.40     ";"M4.5Ve                 ";"  37";"   0"
1372;"L 186-66                           ";PM*;08 22 47.8726935594 -57 26 45.120598444;"     ~   ";"     ~   ";"     ~   ";"16.24    ";"12.25    ";"~                      ";"   9";"   0"
1373;"* mu.02 Her                        ";"** ";17 46 25.1789052168 +27 43 02.136763402;"     ~   ";"11.25    ";"     ~   ";"9.4      ";"     ~   ";"M3.5V                  ";"  78";"   0"
1374;"2MASS J12462965-3139280            ";BD*;12 46 29.6555960127 -31 39 28.454256421;"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"T1                     ";"   6";"   0"
1375;"ULAS J141623.94+134836.3           ";BD*;"14 16 23.94216 +13 48 36.3204          ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"T7.5p                  ";"  47";"   0"
1376;"WISE J045853.89+643452.5           ";BD*;"04 58 53.89392 +64 34 52.5900          ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"T8.5                   ";"  20";"   0"
1377;"SDSS J141010.41+184611.9           ";LM*;14 10 10.3947706680 +18 46 12.018018072;"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"M6V                    ";"   3";"   0"
1378;"HD 239960A                         ";PM*;22 27 59.5575482946 +57 41 42.080559778;"     ~   ";"11.82    ";"11.41    ";"     ~   ";"     ~   ";"M3V                    ";"  26";"   0"
1379;"BD+19 5116A                        ";Er*;23 31 52.1738511880 +19 56 14.130398245;"     ~   ";"12.27    ";"10.173   ";"9.946    ";"     ~   ";"M3.5Ve                 ";"  85";"   0"
1380;"HD 98712A                          ";PM*;11 21 26.6672930640 -20 27 13.986565128;"     ~   ";"9.94     ";"8.75     ";"9.03     ";"     ~   ";"K7V                    ";"   7";"   0"
1381;"HD 115404                          ";PM*;13 16 51.0514297623 +17 01 01.840901307;"     ~   ";"7.69     ";"6.66     ";"     ~   ";"     ~   ";"K2V                    ";" 264";"   0"
1382;"HD 331161A                         ";PM*;19 46 23.9274153348 +32 01 01.423127940;"     ~   ";"11.61    ";"10.22    ";"     ~   ";"     ~   ";"M0.5V                  ";"  22";"   0"
1383;"Ross 370A                          ";PM*;03 16 13.8311980802 +58 10 02.534853761;"     ~   ";"12.52    ";"10.76    ";"10.49    ";"     ~   ";"M2.0V                  ";"  18";"   0"
1384;"* alf For A                        ";PM*;03 12 04.5298039833 -28 59 15.439152331;"     ~   ";"4.51     ";"3.98     ";"     ~   ";"     ~   ";"F6V                    ";"   9";"   0"
1385;"CD-44 3045A                        ";PM*;06 57 46.6252145047 -44 17 28.242088407;"     ~   ";"13.04    ";"11.48    ";"     ~   ";"     ~   ";"M3                     ";"   8";"   0"
1386;"2MASS J09230861+2340152            ";BD*;09 23 08.6056907077 +23 40 15.624645346;"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"L2.3V                  ";"  11";"   0"
1387;"WISE J161705.74+180714.1           ";BD*;"16 17 05.74008 +18 07 14.1996          ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"T8                     ";"  15";"   0"
1388;"WISE J181210.85+272144.3           ";BD*;"18 12 10.85064 +27 21 44.3520          ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"T8.5:                  ";"  11";"   0"
1389;"WISE J201824.97-742327.5           ";BD*;"20 18 24.97752 -74 23 27.5316          ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"T7                     ";"   6";"   0"
1390;"WISE J231336.38-803700.1           ";BD*;"23 13 36.38064 -80 37 00.1992          ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"T8                     ";"   7";"   0"
1391;"2MASS J23594034-7335055            ";BD*;"23 59 40.34928 -73 35 05.5032          ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"T5.5                   ";"   8";"   0"
1392;"UCAC2 16493854                     ";PM*;19 12 39.2543659465 -36 14 56.564109516;"     ~   ";"     ~   ";"     ~   ";"13.65    ";"10.99    ";"~                      ";"   3";"   0"
1393;"ULAS J075003.88+272545.4           ";BD*;"07 50 04.33847 +27 25 46.9993          ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"T8.5                   ";"  12";"   0"
1394;"WISE J132233.64-234016.8           ";BD*;"13 22 33.64200 -23 40 16.8672          ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"T8                     ";"   7";"   0"
1395;"CWISEP J161441.63+173933.7         ";BD*;"16 14 41.46552 +17 39 35.5104          ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"T9                     ";"  13";"   0"
1396;"2MASS J16272573+3255288            ";BD*;"16 27 25.73040 +32 55 28.8696          ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"T6                     ";"   8";"   0"
1397;"WISE J165311.05+444422.8           ";BD*;"16 53 11.05080 +44 44 22.8876          ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"T8                     ";"  10";"   0"
1398;"SCR J1546-5534                     ";PM*;15 46 41.6913113035 -55 34 47.486459295;"     ~   ";"18.2     ";"     ~   ";"16.4     ";"12.96    ";"M7.5                   ";"  12";"   0"
1399;"G 239-25B                          ";BD*;14 42 22.0490228863 +66 03 19.665093832;"     ~   ";"     ~   ";"16.0     ";"     ~   ";"     ~   ";"L0                     ";"   8";"   0"
1400;"2MASS J02540788+0223563            ";BD*;"02 54 07.88640 +02 23 56.3460          ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"T8.0                   ";"  24";"   0"
1401;"G 39-29A                           ";PM*;04 38 12.6524752071 +28 12 59.840668336;"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"M4.0                   ";"   5";"   0"
1402;"G 39-29B                           ";PM*;04 38 12.5859958749 +28 13 00.304080596;"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"M4.5                   ";"   3";"   0"
1403;"PM J10367+1521A                    ";PM*;10 36 44.8359274408 +15 21 39.864042709;"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"M3.5                   ";"   7";"   0"
1404;"UCAC4 248-187327                   ";"*  ";20 31 00.4148379360 -40 32 04.642792836;"     ~   ";"     ~   ";"     ~   ";"13.843   ";"12.319   ";"~                      ";"   4";"   0"
1405;"PM J09218-0219                     ";PM*;09 21 48.1298626608 -02 19 43.340860524;"     ~   ";"13.728   ";"12.114   ";"11.746   ";"10.372   ";"M2.5V                  ";"  13";"   0"
1406;"2MASS J09205549+4539058            ";BD*;09 20 55.4842057539 +45 39 05.071206273;"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"L9.5                   ";"  10";"   0"
1407;"WISE J014807.25-720258.7           ";BD*;"01 48 07.25544 -72 02 58.7472          ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"T9.5                   ";"  16";"   0"
1408;"WISE J041022.71+150248.4           ";BD*;"04 10 22.71288 +15 02 48.4620          ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"Y0                     ";"  31";"   0"
1409;"WISE J140518.39+553421.3           ";BD*;"14 05 18.39384 +55 34 21.3996          ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"Y0(pec?)               ";"  49";"   0"
1410;"WISE J154151.65-225024.9           ";BD*;"15 41 51.65976 -22 50 24.9936          ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"Y0                     ";"  46";"   0"
1411;"WISE J173835.53+273259.0           ";BD*;"17 38 35.53440 +27 32 59.0964          ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"Y0                     ";"  51";"   0"
1412;"WISE J182831.08+265037.7           ";BD*;"18 28 31.08696 +26 50 37.7196          ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"Y0                     ";"  44";"   0"
1413;"WISE J205628.91+145953.2           ";BD*;"20 56 28.91952 +14 59 53.2248          ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"Y0                     ";"  36";"   0"
1414;"WISEP J180026.60+013453.1          ";BD*;18 00 26.4786535597 +01 34 56.895046447;"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"L7.5                   ";"   8";"   0"
1415;"2MASS J16291840+0335371            ";BD*;"16 29 18.40896 +03 35 37.1040          ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"T2                     ";"  19";"   0"
1416;"2MASS J06073908+2429574            ";BD*;06 07 39.0199325948 +24 29 56.794077780;"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"L9                     ";"  14";"   0"
1417;"PSO J232.2915+63.2151              ";LM*;15 29 10.1812931088 +63 12 54.092328408;"     ~   ";"20.9     ";"19.5     ";"17.8     ";"     ~   ";"M7.8V                  ";"   4";"   0"
1418;"PM J14223-7023                     ";PM*;14 22 19.4744512701 -70 23 37.010844372;"     ~   ";"     ~   ";"15.17    ";"     ~   ";"     ~   ";"M5                     ";"   6";"   0"
1419;"PM J17189-4131                     ";PM*;17 18 54.5503395450 -41 31 40.078732659;"     ~   ";"     ~   ";"15.94    ";"     ~   ";"     ~   ";"M6                     ";"   6";"   0"
1420;"PM J17476-5436                     ";WD*;17 47 36.8154520387 -54 36 31.163001686;"     ~   ";"     ~   ";"15.52    ";"     ~   ";"     ~   ";"DC                     ";"   5";"   0"
1421;"PM J20502-3424                     ";PM*;20 50 16.1598758167 -34 24 42.598806960;"     ~   ";"     ~   ";"13.88    ";"13.290   ";"     ~   ";"M5e                    ";"  10";"   0"
1422;"Wolf 1039                          ";Er*;23 34 03.3344616995 +00 10 45.877077137;"13.721   ";"12.638   ";"11.160   ";"10.141   ";"8.881    ";"M2/3V                  ";"  83";"   0"
1423;"Ross 905                           ";PM*;11 42 11.0933350978 +26 42 23.650782778;"     ~   ";"12.06    ";"10.613   ";"10.272   ";"8.24     ";"M3V                    ";" 563";"   1"
1424;"HD 97101B                          ";PM*;11 11 02.5374902488 +30 26 41.311142783;"     ~   ";"12.39    ";"9.983    ";"8.99     ";"7.83     ";"M2V                    ";" 116";"   0"
1425;"PM J00156+4735                     ";PM*;00 15 39.0389482560 +47 35 21.976990224;"     ~   ";"12.46    ";"10.97    ";"10.64    ";"     ~   ";"~                      ";"   5";"   0"
1426;"BD+48 1829                         ";PM*;10 02 21.7516616950 +48 05 19.685202030;"     ~   ";"     ~   ";"     ~   ";"9.4      ";"     ~   ";"M1V                    ";"  86";"   0"
1427;"TYC 9232-127-1                     ";"*  ";12 36 17.1467793744 -70 55 39.676687824;"     ~   ";"12.68    ";"11.26    ";"     ~   ";"     ~   ";"~                      ";"   3";"   0"
